fir_number,district,ward,crime_type,severity,latitude,longitude,timestamp,description,accused_names
DEMO-20260822-00138,Shivamogga,Shivamogga Demo Zone 1,Fraud,5,13.945815,75.566144,2026-06-03T21:57:09,Synthetic demo record: fraud reported in Shivamogga.,Prakash Gowda|Anil Gowda
DEMO-20260822-00139,Ramanagara,Ramanagara Demo Zone 1,Burglary,5,12.746294,77.286318,2026-08-18T22:39:09,Synthetic demo record: burglary reported in Ramanagara.,Kiran Kumar|Imran Kumar
DEMO-20260822-00140,Mandya,Mandya Demo Zone 1,Fraud,5,12.529838,76.921936,2026-05-31T05:42:09,Synthetic demo record: fraud reported in Mandya.,Rajesh Rao
DEMO-20260822-00141,Gadag,Gadag Demo Zone 3,Theft,3,15.418676,75.614999,2026-06-13T05:19:09,Synthetic demo record: theft reported in Gadag.,Vijay Reddy|Ravi Reddy
DEMO-20260822-00142,Belagavi,Belagavi Demo Zone 3,Theft,3,15.840721,74.50693,2026-08-10T16:10:09,Synthetic demo record: theft reported in Belagavi.,Rekha Reddy|Pradeep Reddy|Naveen Reddy
DEMO-20260822-00143,Chikkamagaluru,Chikkamagaluru Demo Zone 1,Theft,3,13.31458,75.75537,2026-06-28T02:32:09,Synthetic demo record: theft reported in Chikkamagaluru.,Rajesh Rao|Ashok Rao|Nikhil Rao
DEMO-20260822-00144,Haveri,Haveri Demo Zone 1,Burglary,6,14.77599,75.419353,2026-08-06T01:55:09,Synthetic demo record: burglary reported in Haveri.,Mohan Shetty|Mahesh Shetty|Rajesh Shetty
DEMO-20260822-00145,Chamarajanagar,Chamarajanagar Demo Zone 4,Assault,8,11.906161,76.959309,2026-07-25T11:48:09,Synthetic demo record: assault reported in Chamarajanagar.,Kavitha Nair
DEMO-20260822-00146,Chikkaballapur,Chikkaballapur Demo Zone 1,Fraud,4,13.416407,77.716158,2026-06-26T12:22:09,Synthetic demo record: fraud reported in Chikkaballapur.,Pooja Sharma|Anil Rao
DEMO-20260822-00147,Chikkamagaluru,Chikkamagaluru Demo Zone 1,Theft,3,13.299102,75.767279,2026-06-29T15:40:09,Synthetic demo record: theft reported in Chikkamagaluru.,Rajesh Rao
DEMO-20260822-00148,Mandya,Mandya Demo Zone 3,Dispute,4,12.531524,76.898668,2026-07-26T08:32:09,Synthetic demo record: dispute reported in Mandya.,Naveen Rao|Vijay Rao
DEMO-20260822-00149,Chikkaballapur,Chikkaballapur Demo Zone 3,Theft,3,13.449669,77.712678,2026-06-24T01:43:09,Synthetic demo record: theft reported in Chikkaballapur.,Ganesh Rao
DEMO-20260822-00150,Vijayanagara,Vijayanagara Demo Zone 1,Burglary,5,15.317327,76.444945,2026-07-23T06:58:09,Synthetic demo record: burglary reported in Vijayanagara.,Saleem Nair
DEMO-20260822-00151,Kolar,Kolar Demo Zone 2,Fraud,6,13.116123,78.103193,2026-06-02T22:32:09,Synthetic demo record: fraud reported in Kolar.,Mahesh Sharma|Srinivas Sharma|Naveen Sharma
DEMO-20260822-00152,Uttara Kannada,Uttara Kannada Demo Zone 4,Assault,6,14.849468,74.150601,2026-05-26T04:23:09,Synthetic demo record: assault reported in Uttara Kannada.,Manoj Shetty|Srinivas Shetty|Anil Shetty
DEMO-20260822-00153,Belagavi,Belagavi Demo Zone 2,Chain Snatching,7,15.805554,74.528131,2026-05-26T11:25:09,Synthetic demo record: chain snatching reported in Belagavi.,Rohit Reddy|Naveen Reddy|Nikhil Reddy
DEMO-20260822-00154,Davanagere,Davanagere Demo Zone 4,Fraud,5,14.478702,75.89766,2026-06-02T22:08:09,Synthetic demo record: fraud reported in Davanagere.,Kiran Kumar|Mohan Kumar
DEMO-20260822-00155,Ramanagara,Ramanagara Demo Zone 3,Burglary,6,12.750305,77.286485,2026-05-26T14:24:09,Synthetic demo record: burglary reported in Ramanagara.,Harish Kumar|Kiran Kumar
DEMO-20260822-00156,Mysuru,Mysuru Demo Zone 3,Theft,3,12.271745,76.646066,2026-06-13T04:30:09,Synthetic demo record: theft reported in Mysuru.,Ravi Patil
DEMO-20260822-00157,Gadag,Gadag Demo Zone 1,Assault,6,15.419609,75.617084,2026-07-26T23:06:09,Synthetic demo record: assault reported in Gadag.,Vijay Reddy|Rekha Gowda
DEMO-20260822-00158,Chitradurga,Chitradurga Demo Zone 2,Dispute,3,14.257217,76.423877,2026-06-07T11:18:09,Synthetic demo record: dispute reported in Chitradurga.,Ravi Patil|Naveen Patil
DEMO-20260822-00159,Chikkaballapur,Chikkaballapur Demo Zone 1,Fraud,5,13.450413,77.734471,2026-07-16T16:58:09,Synthetic demo record: fraud reported in Chikkaballapur.,Priya Sharma|Rohit Sharma|Arjun Sharma
DEMO-20260822-00160,Uttara Kannada,Uttara Kannada Demo Zone 1,Theft,4,14.819158,74.114157,2026-05-30T19:35:09,Synthetic demo record: theft reported in Uttara Kannada.,Prakash Shetty|Pooja Reddy
DEMO-20260822-00161,Dharwad,Dharwad Demo Zone 4,Theft,3,15.425695,75.021543,2026-07-08T17:37:09,Synthetic demo record: theft reported in Dharwad.,Mohan Gowda|Deepak Gowda
DEMO-20260822-00162,Yadgir,Yadgir Demo Zone 1,Dispute,3,16.79281,77.186529,2026-06-25T12:17:09,Synthetic demo record: dispute reported in Yadgir.,Naveen Sharma|Meena Nair|Harish Sharma
DEMO-20260822-00163,Belagavi,Belagavi Demo Zone 4,Dispute,3,15.821214,74.469414,2026-08-03T09:35:09,Synthetic demo record: dispute reported in Belagavi.,Saleem Reddy
DEMO-20260822-00164,Kalaburagi,Kalaburagi Demo Zone 3,Vandalism,2,17.316893,76.82734,2026-08-07T04:55:09,Synthetic demo record: vandalism reported in Kalaburagi.,Rajesh Nair|Anil Nair|Vijay Nair
DEMO-20260822-00165,Chikkamagaluru,Chikkamagaluru Demo Zone 1,Assault,7,13.28899,75.738092,2026-07-08T07:02:09,Synthetic demo record: assault reported in Chikkamagaluru.,Kiran Rao|Pradeep Rao
DEMO-20260822-00166,Vijayapura,Vijayapura Demo Zone 3,Theft,3,16.800274,75.681652,2026-05-29T04:15:09,Synthetic demo record: theft reported in Vijayapura.,Pradeep Shetty
DEMO-20260822-00167,Chitradurga,Chitradurga Demo Zone 1,Theft,4,14.213673,76.383195,2026-06-08T07:35:09,Synthetic demo record: theft reported in Chitradurga.,Ramesh Patil|Anil Patil
DEMO-20260822-00168,Davanagere,Davanagere Demo Zone 2,Dispute,2,14.493794,75.918554,2026-07-30T22:59:09,Synthetic demo record: dispute reported in Davanagere.,Srinivas Kumar|Santosh Kumar
DEMO-20260822-00169,Dakshina Kannada,Dakshina Kannada Demo Zone 1,Assault,6,12.922692,74.845728,2026-08-20T13:23:09,Synthetic demo record: assault reported in Dakshina Kannada.,Farhan Patil|Pradeep Patil|Rohit Patil
DEMO-20260822-00170,Yadgir,Yadgir Demo Zone 4,Dispute,2,16.74546,77.123819,2026-08-22T13:28:09,Synthetic demo record: dispute reported in Yadgir.,Srinivas Sharma
DEMO-20260822-00171,Tumakuru,Tumakuru Demo Zone 2,Theft,5,13.3578,77.110071,2026-06-12T15:32:09,Synthetic demo record: theft reported in Tumakuru.,Kavitha Gowda
DEMO-20260822-00172,Bengaluru Urban,Bengaluru Urban Demo Zone 3,Fraud,6,12.977663,77.576058,2026-08-19T07:09:09,Synthetic demo record: fraud reported in Bengaluru Urban.,Imran Shetty|Meena Shetty
DEMO-20260822-00173,Bengaluru Urban,Bengaluru Urban Demo Zone 4,Vandalism,1,12.97777,77.620062,2026-06-24T04:58:09,Synthetic demo record: vandalism reported in Bengaluru Urban.,Priya Shetty|Mahesh Nair
DEMO-20260822-00174,Davanagere,Davanagere Demo Zone 3,Burglary,7,14.492476,75.913911,2026-07-14T06:47:09,Synthetic demo record: burglary reported in Davanagere.,Ashok Kumar
DEMO-20260822-00175,Shivamogga,Shivamogga Demo Zone 4,Theft,5,13.950289,75.597208,2026-06-28T18:39:09,Synthetic demo record: theft reported in Shivamogga.,Deepak Gowda|Kiran Gowda
DEMO-20260822-00176,Mandya,Mandya Demo Zone 3,Fraud,4,12.539754,76.91439,2026-06-07T19:03:09,Synthetic demo record: fraud reported in Mandya.,Ashok Rao|Vijay Rao
DEMO-20260822-00177,Vijayapura,Vijayapura Demo Zone 4,Assault,7,16.810497,75.703231,2026-07-10T02:01:09,Synthetic demo record: assault reported in Vijayapura.,Suresh Nair|Ganesh Nair|Pooja Shetty
DEMO-20260822-00178,Yadgir,Yadgir Demo Zone 4,Theft,5,16.744283,77.126722,2026-07-04T20:46:09,Synthetic demo record: theft reported in Yadgir.,Manoj Sharma
DEMO-20260822-00179,Dharwad,Dharwad Demo Zone 4,Theft,3,15.461931,74.976896,2026-07-30T06:07:09,Synthetic demo record: theft reported in Dharwad.,Rajesh Gowda
DEMO-20260822-00180,Davanagere,Davanagere Demo Zone 3,Vandalism,1,14.440233,75.945005,2026-08-14T01:05:09,Synthetic demo record: vandalism reported in Davanagere.,Nikhil Kumar
DEMO-20260822-00181,Kolar,Kolar Demo Zone 4,Theft,5,13.120735,78.111201,2026-08-07T01:25:09,Synthetic demo record: theft reported in Kolar.,Santosh Sharma|Harish Sharma|Prakash Sharma
DEMO-20260822-00182,Koppal,Koppal Demo Zone 4,Assault,6,15.365113,76.173861,2026-06-14T17:05:09,Synthetic demo record: assault reported in Koppal.,Mahesh Rao|Saleem Sharma
DEMO-20260822-00183,Chamarajanagar,Chamarajanagar Demo Zone 4,Theft,4,11.923206,76.911518,2026-05-26T12:14:09,Synthetic demo record: theft reported in Chamarajanagar.,Deepak Sharma
DEMO-20260822-00184,Ballari,Ballari Demo Zone 4,Dispute,2,15.141398,76.938006,2026-06-01T12:19:09,Synthetic demo record: dispute reported in Ballari.,Imran Gowda|Meena Gowda
DEMO-20260822-00185,Uttara Kannada,Uttara Kannada Demo Zone 3,Vandalism,1,14.849461,74.157012,2026-06-06T00:46:09,Synthetic demo record: vandalism reported in Uttara Kannada.,Deepak Shetty
DEMO-20260822-00186,Shivamogga,Shivamogga Demo Zone 4,Fraud,5,13.961531,75.612534,2026-08-01T09:26:09,Synthetic demo record: fraud reported in Shivamogga.,Ravi Gowda|Mohan Gowda
DEMO-20260822-00187,Vijayapura,Vijayapura Demo Zone 2,Dispute,2,16.832567,75.712923,2026-06-18T08:27:09,Synthetic demo record: dispute reported in Vijayapura.,Pradeep Shetty|Vijay Nair
DEMO-20260822-00188,Haveri,Haveri Demo Zone 1,Theft,4,14.825224,75.389341,2026-07-05T18:14:09,Synthetic demo record: theft reported in Haveri.,Kiran Shetty|Naveen Shetty
DEMO-20260822-00189,Belagavi,Belagavi Demo Zone 1,Robbery,7,15.818341,74.503873,2026-07-31T10:51:09,Synthetic demo record: robbery reported in Belagavi.,Naveen Reddy
DEMO-20260822-00190,Tumakuru,Tumakuru Demo Zone 2,Robbery,7,13.308074,77.104617,2026-07-28T00:52:09,Synthetic demo record: robbery reported in Tumakuru.,Nikhil Gowda
DEMO-20260822-00191,Haveri,Haveri Demo Zone 4,Robbery,7,14.777456,75.419968,2026-07-23T09:04:09,Synthetic demo record: robbery reported in Haveri.,Santosh Shetty
DEMO-20260822-00192,Dharwad,Dharwad Demo Zone 4,Assault,8,15.49593,74.983633,2026-07-16T18:56:09,Synthetic demo record: assault reported in Dharwad.,Prakash Gowda|Ravi Gowda
DEMO-20260822-00193,Belagavi,Belagavi Demo Zone 1,Dispute,2,15.823553,74.472929,2026-06-20T05:47:09,Synthetic demo record: dispute reported in Belagavi.,Priya Reddy|Arjun Reddy|Pradeep Reddy
DEMO-20260822-00194,Dharwad,Dharwad Demo Zone 2,Theft,3,15.428456,75.023979,2026-08-05T23:36:09,Synthetic demo record: theft reported in Dharwad.,Kiran Gowda|Ravi Gowda
DEMO-20260822-00195,Kolar,Kolar Demo Zone 2,Assault,7,13.125169,78.113068,2026-06-09T23:11:09,Synthetic demo record: assault reported in Kolar.,Manoj Sharma
DEMO-20260822-00196,Bagalkote,Bagalkote Demo Zone 3,Burglary,6,16.195012,75.653822,2026-07-20T03:26:09,Synthetic demo record: burglary reported in Bagalkote.,Kiran Gowda|Ganesh Gowda
DEMO-20260822-00197,Davanagere,Davanagere Demo Zone 3,Theft,5,14.492251,75.915855,2026-05-28T13:25:09,Synthetic demo record: theft reported in Davanagere.,Manoj Kumar
DEMO-20260822-00198,Bagalkote,Bagalkote Demo Zone 2,Fraud,4,16.197828,75.659394,2026-07-21T08:33:09,Synthetic demo record: fraud reported in Bagalkote.,Suresh Gowda|Ramesh Gowda|Rajesh Gowda
DEMO-20260822-00199,Ramanagara,Ramanagara Demo Zone 3,Dispute,4,12.709725,77.256373,2026-08-06T20:07:09,Synthetic demo record: dispute reported in Ramanagara.,Pradeep Kumar|Imran Kumar
DEMO-20260822-00200,Hassan,Hassan Demo Zone 4,Theft,3,12.99219,76.102933,2026-08-20T14:29:09,Synthetic demo record: theft reported in Hassan.,Rekha Reddy|Ashok Reddy
DEMO-20260822-00201,Bagalkote,Bagalkote Demo Zone 2,Theft,3,16.19772,75.658104,2026-06-01T17:56:09,Synthetic demo record: theft reported in Bagalkote.,Ashok Gowda|Kiran Gowda|Naveen Gowda
DEMO-20260822-00202,Uttara Kannada,Uttara Kannada Demo Zone 1,Vandalism,3,14.827909,74.116657,2026-08-19T04:53:09,Synthetic demo record: vandalism reported in Uttara Kannada.,Rajesh Shetty
DEMO-20260822-00203,Shivamogga,Shivamogga Demo Zone 1,Theft,5,13.939228,75.565439,2026-07-07T11:38:09,Synthetic demo record: theft reported in Shivamogga.,Santosh Gowda|Vijay Gowda
DEMO-20260822-00204,Davanagere,Davanagere Demo Zone 4,Robbery,7,14.496377,75.914185,2026-06-23T23:16:09,Synthetic demo record: robbery reported in Davanagere.,Manoj Kumar
DEMO-20260822-00205,Davanagere,Davanagere Demo Zone 3,Theft,3,14.481273,75.894666,2026-05-26T11:28:09,Synthetic demo record: theft reported in Davanagere.,Harish Kumar|Mohan Kumar
DEMO-20260822-00206,Udupi,Udupi Demo Zone 1,Burglary,5,13.329503,74.747998,2026-08-22T03:32:09,Synthetic demo record: burglary reported in Udupi.,Naveen Reddy
DEMO-20260822-00207,Vijayapura,Vijayapura Demo Zone 2,Assault,7,16.835579,75.714432,2026-06-27T22:37:09,Synthetic demo record: assault reported in Vijayapura.,Ravi Nair|Saleem Shetty
DEMO-20260822-00208,Kodagu,Kodagu Demo Zone 4,Chain Snatching,6,12.428482,75.754684,2026-07-05T01:49:09,Synthetic demo record: chain snatching reported in Kodagu.,Pradeep Nair|Ramesh Nair
DEMO-20260822-00209,Davanagere,Davanagere Demo Zone 3,Theft,5,14.497355,75.914412,2026-06-13T16:21:09,Synthetic demo record: theft reported in Davanagere.,Santosh Kumar|Vijay Kumar|Rajesh Kumar
DEMO-20260822-00210,Ramanagara,Ramanagara Demo Zone 1,Burglary,7,12.734805,77.272224,2026-06-13T03:56:09,Synthetic demo record: burglary reported in Ramanagara.,Pradeep Kumar
DEMO-20260822-00211,Mysuru,Mysuru Demo Zone 1,Dispute,3,12.27172,76.645313,2026-06-25T12:19:09,Synthetic demo record: dispute reported in Mysuru.,Naveen Patil|Kavitha Rao
DEMO-20260822-00212,Kolar,Kolar Demo Zone 1,Dispute,3,13.131074,78.101266,2026-08-14T05:50:09,Synthetic demo record: dispute reported in Kolar.,Pooja Nair|Meena Nair
DEMO-20260822-00213,Hassan,Hassan Demo Zone 3,Dispute,4,12.988465,76.09731,2026-08-07T18:30:09,Synthetic demo record: dispute reported in Hassan.,Saleem Reddy|Imran Reddy
DEMO-20260822-00214,Ramanagara,Ramanagara Demo Zone 2,Chain Snatching,8,12.731124,77.274692,2026-06-20T12:13:09,Synthetic demo record: chain snatching reported in Ramanagara.,Pradeep Kumar
DEMO-20260822-00215,Belagavi,Belagavi Demo Zone 1,Theft,5,15.822049,74.471109,2026-06-18T04:11:09,Synthetic demo record: theft reported in Belagavi.,Priya Reddy
DEMO-20260822-00216,Tumakuru,Tumakuru Demo Zone 1,Theft,4,13.311888,77.101581,2026-07-31T15:21:09,Synthetic demo record: theft reported in Tumakuru.,Mahesh Reddy|Rekha Gowda
DEMO-20260822-00217,Chikkamagaluru,Chikkamagaluru Demo Zone 4,Vandalism,2,13.291765,75.751577,2026-06-04T19:15:09,Synthetic demo record: vandalism reported in Chikkamagaluru.,Pradeep Rao
DEMO-20260822-00218,Yadgir,Yadgir Demo Zone 2,Theft,5,16.768414,77.129822,2026-06-07T04:46:09,Synthetic demo record: theft reported in Yadgir.,Suresh Sharma
DEMO-20260822-00219,Vijayapura,Vijayapura Demo Zone 1,Burglary,6,16.835163,75.714517,2026-08-08T18:47:09,Synthetic demo record: burglary reported in Vijayapura.,Nikhil Shetty
DEMO-20260822-00220,Vijayanagara,Vijayanagara Demo Zone 4,Dispute,4,15.349037,76.423455,2026-07-25T06:17:09,Synthetic demo record: dispute reported in Vijayanagara.,Kiran Nair|Priya Nair
DEMO-20260822-00221,Gadag,Gadag Demo Zone 1,Burglary,7,15.453368,75.657967,2026-06-04T20:16:09,Synthetic demo record: burglary reported in Gadag.,Suresh Reddy|Meena Gowda
DEMO-20260822-00222,Chikkamagaluru,Chikkamagaluru Demo Zone 1,Theft,4,13.338618,75.772442,2026-06-18T14:10:09,Synthetic demo record: theft reported in Chikkamagaluru.,Vijay Rao|Srinivas Rao
DEMO-20260822-00223,Dakshina Kannada,Dakshina Kannada Demo Zone 4,Assault,7,12.945795,74.893456,2026-07-27T14:09:09,Synthetic demo record: assault reported in Dakshina Kannada.,Ashok Patil|Ravi Kumar
DEMO-20260822-00224,Yadgir,Yadgir Demo Zone 1,Dispute,2,16.804658,77.152052,2026-06-26T11:01:09,Synthetic demo record: dispute reported in Yadgir.,Ravi Sharma|Mohan Sharma|Kavitha Nair
DEMO-20260822-00225,Koppal,Koppal Demo Zone 1,Theft,3,15.367746,76.166449,2026-07-10T09:01:09,Synthetic demo record: theft reported in Koppal.,Mahesh Rao|Pradeep Sharma|Irfan Sharma
DEMO-20260822-00226,Davanagere,Davanagere Demo Zone 3,Theft,5,14.47445,75.957793,2026-07-12T06:57:09,Synthetic demo record: theft reported in Davanagere.,Rajesh Kumar|Harish Kumar
DEMO-20260822-00227,Gadag,Gadag Demo Zone 4,Fraud,4,15.424807,75.615453,2026-06-12T04:07:09,Synthetic demo record: fraud reported in Gadag.,Nikhil Gowda
DEMO-20260822-00228,Udupi,Udupi Demo Zone 2,Chain Snatching,8,13.34917,74.750648,2026-07-17T23:06:09,Synthetic demo record: chain snatching reported in Udupi.,Srinivas Reddy|Pradeep Reddy
DEMO-20260822-00229,Dharwad,Dharwad Demo Zone 4,Chain Snatching,8,15.456648,74.97859,2026-06-04T08:54:09,Synthetic demo record: chain snatching reported in Dharwad.,Deepak Gowda
DEMO-20260822-00230,Ballari,Ballari Demo Zone 3,Theft,3,15.135905,76.915049,2026-06-21T19:46:09,Synthetic demo record: theft reported in Ballari.,Meena Gowda|Kavitha Gowda
DEMO-20260822-00231,Chikkaballapur,Chikkaballapur Demo Zone 3,Robbery,9,13.454475,77.736518,2026-06-10T04:30:09,Synthetic demo record: robbery reported in Chikkaballapur.,Pooja Sharma
DEMO-20260822-00232,Kodagu,Kodagu Demo Zone 1,Chain Snatching,8,12.430837,75.754705,2026-06-22T05:23:09,Synthetic demo record: chain snatching reported in Kodagu.,Farhan Nair|Harish Nair|Deepak Nair
DEMO-20260822-00233,Kodagu,Kodagu Demo Zone 3,Fraud,5,12.426744,75.752521,2026-06-13T17:15:09,Synthetic demo record: fraud reported in Kodagu.,Ashok Nair
DEMO-20260822-00234,Bengaluru Rural,Bengaluru Rural Demo Zone 1,Theft,5,13.265986,77.594938,2026-08-02T21:19:09,Synthetic demo record: theft reported in Bengaluru Rural.,Kiran Shetty
DEMO-20260822-00235,Gadag,Gadag Demo Zone 4,Theft,4,15.391793,75.649893,2026-08-18T18:52:09,Synthetic demo record: theft reported in Gadag.,Priya Gowda|Rohit Gowda|Meena Gowda
DEMO-20260822-00236,Davanagere,Davanagere Demo Zone 1,Theft,5,14.497225,75.91604,2026-07-17T10:29:09,Synthetic demo record: theft reported in Davanagere.,Manoj Kumar|Harish Kumar
DEMO-20260822-00237,Tumakuru,Tumakuru Demo Zone 2,Fraud,4,13.365067,77.122236,2026-08-04T12:17:09,Synthetic demo record: fraud reported in Tumakuru.,Priya Gowda
DEMO-20260822-00238,Bengaluru Urban,Bengaluru Urban Demo Zone 3,Burglary,5,12.957885,77.563306,2026-06-28T08:52:09,Synthetic demo record: burglary reported in Bengaluru Urban.,Imran Shetty
DEMO-20260822-00239,Bengaluru Rural,Bengaluru Rural Demo Zone 3,Burglary,6,13.286356,77.617303,2026-06-23T17:15:09,Synthetic demo record: burglary reported in Bengaluru Rural.,Mahesh Shetty|Naveen Shetty
DEMO-20260822-00240,Bengaluru Rural,Bengaluru Rural Demo Zone 3,Theft,5,13.266574,77.595105,2026-07-09T07:29:09,Synthetic demo record: theft reported in Bengaluru Rural.,Santosh Shetty|Kiran Shetty
DEMO-20260822-00241,Bidar,Bidar Demo Zone 4,Robbery,9,17.924062,77.545954,2026-07-30T05:36:09,Synthetic demo record: robbery reported in Bidar.,Pradeep Nair|Ramesh Nair
DEMO-20260822-00242,Dharwad,Dharwad Demo Zone 4,Burglary,6,15.471626,75.001081,2026-06-02T10:17:09,Synthetic demo record: burglary reported in Dharwad.,Santosh Gowda
DEMO-20260822-00243,Dakshina Kannada,Dakshina Kannada Demo Zone 3,Assault,6,12.920712,74.847136,2026-06-27T05:37:09,Synthetic demo record: assault reported in Dakshina Kannada.,Suresh Kumar|Kavitha Patil
DEMO-20260822-00244,Uttara Kannada,Uttara Kannada Demo Zone 3,Robbery,7,14.844783,74.156246,2026-06-04T22:19:09,Synthetic demo record: robbery reported in Uttara Kannada.,Kiran Shetty|Ashok Shetty
DEMO-20260822-00245,Chikkaballapur,Chikkaballapur Demo Zone 1,Vandalism,3,13.430578,77.769465,2026-08-06T00:06:09,Synthetic demo record: vandalism reported in Chikkaballapur.,Ravi Rao
DEMO-20260822-00246,Chikkamagaluru,Chikkamagaluru Demo Zone 4,Vandalism,3,13.29021,75.751295,2026-08-15T06:33:09,Synthetic demo record: vandalism reported in Chikkamagaluru.,Imran Rao
DEMO-20260822-00247,Tumakuru,Tumakuru Demo Zone 2,Assault,6,13.328302,77.108115,2026-07-14T12:14:09,Synthetic demo record: assault reported in Tumakuru.,Rajesh Reddy|Mahesh Reddy
DEMO-20260822-00248,Yadgir,Yadgir Demo Zone 2,Fraud,4,16.742903,77.123327,2026-06-24T07:55:09,Synthetic demo record: fraud reported in Yadgir.,Ramesh Sharma|Mohan Sharma
DEMO-20260822-00249,Gadag,Gadag Demo Zone 1,Assault,6,15.452996,75.659256,2026-07-14T18:58:09,Synthetic demo record: assault reported in Gadag.,Ganesh Reddy|Pooja Gowda|Imran Gowda
DEMO-20260822-00250,Kodagu,Kodagu Demo Zone 4,Assault,6,12.423564,75.721144,2026-07-13T13:14:09,Synthetic demo record: assault reported in Kodagu.,Pradeep Nair|Manoj Nair|Santosh Nair
DEMO-20260822-00251,Mysuru,Mysuru Demo Zone 1,Dispute,3,12.339093,76.647952,2026-07-16T02:28:09,Synthetic demo record: dispute reported in Mysuru.,Anil Patil
DEMO-20260822-00252,Kalaburagi,Kalaburagi Demo Zone 2,Burglary,6,17.316654,76.811288,2026-07-18T11:46:09,Synthetic demo record: burglary reported in Kalaburagi.,Pooja Shetty|Imran Shetty
